Data;Aktywnoœæ;ID;Wejœcia;Podstawa;Pozycja;Km CAN;Wyjœcia;RPM CAN;Prêdkoœæ CAN;Poziom Paliwa;Licznika paliwa CAN;Kierowca 1;Kierowca 2;Zamek naczepy;Debug;ANA1;ANA2;Identycikacja1;Identycikacja2;Termometr 1;Termometr 2;Termometr 1,2 x10;Termometr 3;Termometr 3,4 x10;Tech Stat;Licznik We 11;VIN Naczepy
15-06-2023 01:22:41;C;434547 ;;SQ:12 (26202) SAT:0 v:91 25.5V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:24:12;C;434548 ;;SQ:12 (26202) SAT:0 v:91 25.5V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:25:41;C;434549 ;;SQ:12 (26202) SAT:0 v:91 25.5V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:27:12;C;434550 ;;SQ:12 (26202) SAT:0 v:91 25.5V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:28:42;C;434551 ;;SQ:12 (26202) SAT:0 v:91 25.5V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:30:12;C;434552 ;;SQ:12 (26202) SAT:0 v:91 25.5V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:31:42;C;434553 ;;SQ:12 (26202) SAT:0 v:91 25.5V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:33:12;C;434554 ;;SQ:12 (26202) SAT:0 v:91 25.3V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:34:42;C;434555 ;;SQ:12 (26202) SAT:0 v:91 25.3V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:36:12;C;434556 ;;SQ:12 (26202) SAT:0 v:91 25.3V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:37:42;C;434557 ;;SQ:12 (26202) SAT:0 v:91 25.3V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:39:12;C;434558 ;;SQ:12 (26202) SAT:0 v:91 25.3V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:40:42;C;434559 ;;SQ:12 (26202) SAT:0 v:91 25.3V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:42:12;C;434560 ;;SQ:13 (26202) SAT:0 v:91 25.3V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:43:42;C;434561 ;;SQ:12 (26202) SAT:0 v:91 25.3V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:45:12;C;434562 ;;SQ:12 (26202) SAT:0 v:91 25.3V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:46:42;C;434563 ;;SQ:12 (26202) SAT:0 v:91 25.3V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:48:12;C;434564 ;;SQ:13 (26202) SAT:0 v:91 25.3V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:49:42;C;434565 ;;SQ:13 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:51:12;C;434566 ;;SQ:13 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:52:42;C;434567 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:54:12;C;434568 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:55:42;C;434569 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:57:12;C;434570 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 01:58:42;C;434571 ;;SQ:13 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:00:12;C;434572 ;;SQ:13 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:01:42;C;434573 ;;SQ:13 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:03:12;C;434574 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:04:43;C;434575 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:06:12;C;434576 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:07:43;C;434577 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:09:12;C;434578 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:10:43;C;434579 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:12:12;C;434580 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:13:43;C;434581 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:15:12;C;434582 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:16:43;C;434583 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:18:13;C;434584 ;;SQ:11 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:19:43;C;434585 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:21:13;C;434586 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:22:43;C;434587 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:24:13;C;434588 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:25:43;C;434589 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:27:13;C;434590 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:28:43;C;434591 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:30:13;C;434592 ;;SQ:8 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:31:43;C;434593 ;;SQ:8 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:33:13;C;434594 ;;SQ:7 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:34:43;C;434595 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:36:13;C;434596 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:37:43;C;434597 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:39:13;C;434598 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:40:43;C;434599 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:42:13;C;434600 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:43:43;C;434601 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:45:13;C;434602 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:46:43;C;434603 ;;SQ:12 (26202) SAT:0 v:91 25.4V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:48:13;C;434604 ;;SQ:8 (26202) SAT:0 v:91 25.2V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:49:44;C;434605 ;;SQ:11 (26202) SAT:0 v:91 25.2V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:51:13;C;434606 ;;SQ:12 (26202) SAT:0 v:91 25.2V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:52:43;C;434607 ;;SQ:12 (26202) SAT:0 v:91 25.2V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:54:13;C;434608 ;;SQ:11 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:55:43;C;434609 ;;SQ:11 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:57:14;C;434610 ;;SQ:9 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 02:58:43;C;434611 ;;SQ:10 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:00:14;C;434612 ;;SQ:10 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:01:43;C;434613 ;;SQ:11 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:03:14;C;434614 ;;SQ:11 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:04:43;C;434615 ;;SQ:11 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:06:14;C;434616 ;;SQ:8 (26202) SAT:0 v:91 25.0V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:07:43;C;434617 ;;SQ:8 (26202) SAT:0 v:91 25.0V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:09:14;C;434618 ;;SQ:8 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:10:44;C;434619 ;;SQ:7 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:12:14;C;434620 ;;SQ:8 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:13:44;C;434621 ;;SQ:11 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:15:14;C;434622 ;;SQ:11 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:16:44;C;434623 ;;SQ:9 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:18:13;C;434624 ;;SQ:9 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:19:44;C;434625 ;;SQ:10 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:21:14;C;434626 ;;SQ:10 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:22:44;C;434627 ;;SQ:10 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:24:14;C;434628 ;;SQ:11 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:25:44;C;434629 ;;SQ:9 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:27:14;C;434630 ;;SQ:9 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:28:44;C;434631 ;;SQ:10 (26202) SAT:0 v:91 25.1V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:29:16;A;434632 ;1 ;SQ:12 (26202) SAT:11 v:91 25.0V 2G 0km/h;51,177,800,15,032,800 fix: false;559058;null;null;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:29:45;A;434633 ;1 ;SQ:10 (26202) SAT:13 v:91 24.8V 2G 0km/h;51,177,800,15,032,800 fix: true;559058;null;0;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
15-06-2023 03:30:15;A;434634 ;1 ;SQ:10 (26202) SAT:14 v:91 24.8V 2G 0km/h;51,177,800,15,032,800 fix: true;559058;null;0;null;100;139211;34825;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
